ratio,np,label,angle,excentricitat,elongacio,compacitat
1.12973465555743,11,Girasol,69,1.05487002898022,0.947984085742523,31.1751095608622
1.20551105637444,11,Girasol,72,1.01785297785098,0.982460160514863,54.3132002436636
1.30777992265748,8,Girasol,75,1.01846879214029,0.981866118743333,25.5341515584318
1.20426955212289,12,Girasol,78,1.00364049732164,1.00364049732164,28.5085032359433
1.22318995107617,12,Girasol,72,1.24456829197269,0.803491464831523,59.2044048815889
1.5685161486409,8,Girasol,69,1.01012145748988,1.01012145748988,159.383372662915
1.42053580548555,9,Girasol,70,1.01330534149894,0.986869366069597,48.9743225124934
1.30209845393134,7,Girasol,74,1.01603206412826,0.98422090729783,84.1192922442461
1.2781855943009,7,Girasol,69,1.07641722952808,0.929007797876306,70.8545184179943
1.96880412517964,6,Girasol,63,1.077134684733,0.928389006661577,24.1864988036915
1.5072561185382,6,Girasol,59,1.65725335006774,0.603408042565805,23.279496069742
2.07656395846395,7,Girasol,63,1.73541206206034,1.73541206206034,35.3775214893525
1.21799500927511,9,Girasol,70,1.33812936048899,0.747311903861501,28.2633657266082
1.2411732562377,8,Girasol,68,1.50468218207769,0.664592172294605,41.2457897575077
1.29587260517297,11,Girasol,72,1.05738785930232,0.945726765446143,91.42098750026
1.58619192961116,5,Girasol,72,1.33266533066132,0.750375939849624,47.2769524609261
1.9420216910616,3,Hemerocallis,27,2.09079057772926,0.478287979031391,26.3937754015344
3.13113599305109,2,Hemerocallis,39,1.05428181735767,0.948512991058011,22.6863512465928
1.62533590327886,5,Hemerocallis,37,1.01330126503078,1.01330126503078,20.9186786367994
1.74714010776217,3,Hemerocallis,51,1.26156806458675,0.792664326302177,15.9100663507109
1.81861399216424,4,Hemerocallis,32,1.02128777616414,0.979155947362757,74.7926290861923
1.68241601301865,3,Hemerocallis,46,1.14294947075923,0.874929317160216,28.4336963928897
1.61248788614404,7,Hemerocallis,41,1.00364906595263,1.00364906595263,23.8590834993661
1.68480746411669,5,Hemerocallis,72,1.15974872112937,0.862255747112354,44.5616247797459
2.330393019583,3,Hemerocallis,46,1.58766821655094,0.629854518453739,34.4393497195495
1.98115472608551,5,Hemerocallis,32,1.24818367171529,0.801164141672971,38.3301155246083
1.61387822823926,3,Hemerocallis,31,1.83070580297523,0.546237412026999,15.8842291896586
2.04727206114862,4,Hemerocallis,49,1.17255618285104,0.852837599276929,61.9140007741524
1.3787156598952,6,Hemerocallis,40,1.48477734073745,0.673501657496557,13.7628191141174
1.54906370455077,3,Hemerocallis,40,1.09387607792753,0.914180335577511,13.5849861377692
1.43128787515625,6,Hemerocallis,40,1.04813263143642,0.954077728340112,12.5369127516779
1.3487082709403,7,Hemerocallis,40,1.30710534444886,0.765049277968984,17.3878504672897
1.22922391112658,8,Hemerocallis,39,1.5991285723377,0.625340586928629,26.4253572790499
1.73649325867633,4,Hemerocallis,52,1.23639920742328,0.808800259654042,15.5173781615499
1.24704991959805,9,Hemerocallis,35,1.03120516598671,0.969739129500138,36.231424546441
1.4541302685747,7,Hemerocallis,55,1.11815468732953,0.894330642559199,17.2941958635716
1.5670131026922,3,Hemerocallis,74,1.19479663162534,0.836962520257237,12.2666362085202
2.01380411664312,4,Hemerocallis,58,1.04279585492971,0.95896046697213,13.3108328523751
2.55848508102219,4,Hemerocallis,37,1.14583863107204,0.872723237707921,52.8235098996877
2.12075069473434,2,Hemerocallis,37,2.04929935397096,2.04929935397096,16.054784230083
2.07773432741411,3,Hemerocallis,53,1.37652465124422,1.37652465124422,21.6504534790069
2.43622838453668,3,Hemerocallis,73,1.24342719278754,1.24342719278754,22.008280092001
1.46164593447086,7,Hemerocallis,48,1.8866773544749,1.8866773544749,71.3411522103364
1.49799315513812,9,Hemerocallis,33,1.65020385358285,0.60598573796131,31.7106480781444
1.5255400996278,6,Hemerocallis,42,1.76920378808229,0.565226011122179,30.7031196266274
2.13427573884044,3,Hemerocallis,41,1.01206232564142,0.988081439911545,71.5928667877264
1.9774605936046,5,Hemerocallis,50,1.10839662763897,0.902204116346086,22.6063313637892
2.36316175622787,5,Hemerocallis,34,1.19738205436638,0.835155326032653,47.3034189223023
1.2243095727518,9,Hemerocallis,29,1.67648962979028,0.596484453127871,23.3262040633642
2.03219463313412,4,Hemerocallis,52,1.12173649997112,0.891474958714234,19.2424049828397
1.78490380852278,4,Hemerocallis,36,1.72676171895719,0.579118698904162,24.1785316851635
1.43230356651455,5,Hemerocallis,34,1.28392749819645,0.778860178167935,17.3424210242673
2.02514291141222,2,Hemerocallis,31,1.16791035558615,0.856230099525162,19.8910287980508
1.81926710107969,4,Lliri,243,1.71105941608508,0.584433240949639,43.9687968286695
1.5178812320009,5,Lliri,28,1.15939288317037,0.862520388485992,35.2476285956659
1.3608029451524,8,Lliri,110,1.01839655210349,0.981935767491073,29.4689399696049
1.41731863041555,6,Lliri,276,1.14133409334297,0.876167640862278,46.5595770638471
1.62945369919145,4,Lliri,72,1.18915317141322,1.18915317141322,26.3000280147222
1.40762704493312,5,Lliri,229,1.01473917155095,0.985474916151678,26.7733121854967
1.38161150680066,8,Lliri,300,1.29330157542412,0.773214862644902,35.2947348285591
1.32474806245931,7,Lliri,81,1.15357155129634,1.15357155129634,32.2290991832436
1.87671896436408,5,Lliri,313,1.11046067278395,0.900527163643694,31.6754632293705
1.26153792753398,8,Lliri,272,1.10951882255862,0.90129160467412,22.1898088545212
1.374038627051,7,Lliri,69,1.02393506931611,1.02393506931611,34.6045478536242
1.3775473687099,7,Lliri,273,1.12424690484865,0.889484325629187,23.1153328698228
1.4961043882433,4,Lliri,271,1.00681290286292,1.00681290286292,31.5843787891521
1.55757096308647,8,Lliri,360,1.15362414916659,1.15362414916659,24.0719261960486
1.47547939412042,5,Lliri,85,1.04141070995901,1.04141070995901,37.9292442767804
1.2090714730932,9,Lliri,272,1.00606745798868,1.00606745798868,22.8559896975522
1.42398907439374,8,Lliri,292,1.05425079439079,1.05425079439079,38.9825462688533
1.62954838786238,7,Lliri,272,1.71130755467621,1.71130755467621,33.60253062522
1.42843223954007,5,Lliri,70,1.0243863167545,1.0243863167545,25.8038572553136
1.51813804249203,6,Lliri,56,1.05539120179256,0.947515952664304,33.7323323746428
1.86495974979467,4,Lliri,75,1.05535413500523,0.947549231893661,37.7371594906464
1.47721327321333,5,Lliri,91,1.28157263566098,1.28157263566098,25.7793094916183
1.51249320598921,5,Lliri,69,1.17459460192907,1.17459460192907,38.7649343678329
1.27667263709041,6,Lliri,258,1.15813003637669,1.15813003637669,22.2343444922386
1.4951889526811,6,Lliri,245,1.02200618597325,0.978467658733111,26.6767149969509
1.71612037818456,7,Lliri,53,1.01641644263328,1.01641644263328,30.2772885261267
1.38015867496203,7,Lliri,71,1.13408042704508,1.13408042704508,33.7915993895291
1.8725442541674,4,Lliri,292,2.86434111020139,2.86434111020139,70.9954513762077
1.3490286107792,4,Lliri,272,1.02488035776211,0.975723646595746,27.7606942067954
1.44808213230738,6,Lliri,82,1.01205333477468,0.988090217817064,35.7733251465467
1.57737527685611,5,Lliri,290,1.01187208317028,0.988267209494419,30.8369448674169
1.33928231106208,6,Lliri,70,1.02807143384205,0.972695055111932,24.3645604274297
1.40088520549305,4,Lliri,220,1.03417711817143,1.03417711817143,24.2766131458224
1.41539552675187,6,Lliri,309,1.0204730676741,1.0204730676741,34.8902706807035
1.40213561690148,6,Lliri,305,1.40238569853351,0.713070591810591,37.4482480006596
1.30562899451056,7,Lliri,48,1.00988036672879,0.990216299816985,35.4185684599822
1.62035296397495,5,Lliri,360,1.06202184105054,1.06202184105054,15.4125627051981
1.38334476779978,6,Lliri,352,1.06564258388803,1.06564258388803,31.272578776645
1.34691855582343,7,Lliri,214,1.14411308252978,0.874039476752481,31.6421217463056
1.70713582851399,5,Lliri,253,1.07590581814494,0.929449384077305,37.2060217358541
1.47243287857309,7,Lliri,63,1.23166200476175,1.23166200476175,41.8907137701159
1.47304107970358,9,Lliri,285,1.17753309603298,0.84923303079032,33.8389964778699
1.27803568601526,6,Lliri,258,1.15813003637669,1.15813003637669,22.5242450180955
2.01585292046282,6,Lliri,266,1.14166564165929,1.14166564165929,39.6119911429058
1.61341380276793,5,Lliri,320,1.00186010128701,1.00186010128701,39.3211571389949
1.7452619873365,6,Lliri,272,1.83015351212053,1.83015351212053,36.0124232144494
1.8318140437934,4,Lliri,75,1.07139143256711,0.933365686529666,37.3870265929633
1.59452325177493,6,Lliri,57,1.03293304961704,0.968116956244888,32.4049560887084
1.80727434911661,5,Lliri,71,1.06665508447695,1.06665508447695,31.3497612204998
1.30845914933166,6,Lliri,279,1.07705277242069,0.928459612756476,34.6231253526564
2.03811993288837,4,Lliri,70,1.10904402173975,0.901677463110349,31.4660693940963
1.56152422568541,9,Lliri,275,1.00294900535544,0.997059665706141,48.9368055770082
1.36724991236739,7,Lliri,214,1.10862763725882,0.902016120103759,30.3755552865139
1.60945632815121,6,Lliri,70,1.32791977847831,1.32791977847831,32.777686070787
1.25851283605295,8,Lliri,272,1.11074578497927,0.900296011493452,22.2461654678622
1.49690628706389,5,Lliri,271,1.04029574926782,1.04029574926782,35.3536052357444
1.56693930977097,6,Lliri,21,1.0266950092356,0.973999085419267,27.8314875135722
1.66964103591679,4,Lliri,44,1.08091410327505,0.925142892455664,28.325704477185
1.37347699807363,8,Lliri,71,1.13408042704508,1.13408042704508,33.7113347340484
1.34903655886036,4,Lliri,272,1.02488035776211,0.975723646595746,27.7609656413165
1.76231936027033,5,Narcis,73,1.72900820263984,0.578366255563856,35.1575775501904
1.25666277049796,6,Narcis,73,1.00221460891211,1.00221460891211,52.168951907069
1.56642756761778,5,Narcis,78,1.65711258120584,1.65711258120584,43.5846977513871
1.33353444645813,6,Narcis,79,1.24624344609112,0.802411441469585,21.3235223966035
1.47916030979581,5,Narcis,71,1.06318651658458,0.940568737847092,22.8041543533592
1.27442528946717,6,Narcis,70,1.03195627321926,0.969033306886569,20.5266217870257
1.28823502150789,6,Narcis,72,1.00547477809556,1.00547477809556,19.1908200908059
1.60851156589349,6,Narcis,77,1.21819020502104,0.820889870792163,26.3691908049249
1.25950917738982,6,Narcis,76,1.61037403263099,0.620973748791905,20.0584352355072
1.78351091158388,6,Narcis,74,1.08599899361932,0.920811166378059,48.4343622210179
1.58316628517092,6,Narcis,68,1.13591433839696,0.880348073967652,30.1099272564583
1.35421855885012,7,Narcis,81,1.06208105379408,0.941547725032557,23.6287467226009
1.82591063786712,5,Narcis,75,1.15953856657257,1.15953856657257,21.8444304857621
1.20102842098656,6,Narcis,69,1.27033671527473,0.787192866250217,26.2145028863798
1.64157745023698,7,Narcis,76,1.14429718749845,1.14429718749845,17.3265264860493
1.72677346211083,6,Narcis,74,1.19660991032525,0.83569423198926,21.7226260413555
1.27122382861576,6,Narcis,70,1.00104468616056,0.998956404069668,28.6904701604588
1.39455007609187,7,Narcis,83,1.30709976609409,0.765052542996182,23.4273648197151
1.54163047041507,6,Narcis,73,1.04675883873734,0.955329884012494,19.2305422632445
1.53719305860058,6,Narcis,70,1.67754670059085,0.596108590984554,24.3298283298976
1.22625667543859,5,Narcis,73,1.10113039190819,0.908157659936224,25.2351860459969
1.66976719469068,5,Narcis,73,1.43313398829579,0.697771463217579,37.8308998598266
1.3917378689967,6,Narcis,72,1.05301371478691,0.94965524755996,17.4833683093326
1.30441958096864,7,Narcis,74,1.00052660679834,1.00052660679834,21.6426033152867
1.28572456033813,6,Narcis,68,1.00770878093478,1.00770878093478,19.1882604727968
1.33917828261324,6,Narcis,77,1.03846511469686,0.962959646739713,21.5265987452777
1.23689588305631,6,Narcis,73,1.17928192283393,0.847973652981046,18.5113706036453
1.58685607033004,6,Narcis,75,1.12138327555913,0.891755764327225,37.4548122612503
1.40418553569027,6,Narcis,72,1.00076416548776,1.00076416548776,20.4591578152801
1.56155303312033,6,Narcis,76,1.14662790563037,1.14662790563037,19.8423559267532
1.41687001413217,6,Narcis,89,1.04613873603651,1.04613873603651,24.6520898747426
1.9236372520272,5,Narcis,70,1.26248239090638,0.792090255834831,21.4483357016209
1.53933318208642,7,Narcis,73,1.14962598674839,1.14962598674839,48.3926484318268
1.27835943606387,6,Narcis,69,1.10114778906493,0.908143311852057,23.5873337107274
1.72564385143368,5,Narcis,69,1.34571730265657,1.34571730265657,22.7745876440238
1.70921506465965,6,Narcis,77,1.04218492889748,1.04218492889748,61.8424049588292
1.48761551227649,6,Narcis,78,1.31602470349204,1.31602470349204,25.1591801718476
1.25052145582636,6,Narcis,75,1.10503610316435,0.904947808615872,25.751094079993
1.72178444073736,6,Narcis,72,1.04505100243953,0.956891096860952,54.6319688641562
1.28157321913168,6,Narcis,78,1.18351827276067,0.844938369787397,28.1060012509464
1.27995807188289,7,Narcis,74,1.36129548021178,0.734594373180778,21.2017130984184
1.65445121264085,5,Narcis,107,1.42105096428554,1.42105096428554,36.8888701268548
1.84199384759617,4,Narcis,80,1.73343263594098,0.576890026913077,20.5985463769176
1.51821398577219,7,Narcis,73,1.16714592194997,1.16714592194997,45.3796586354632
2.36937986001131,3,Narcis,69,1.06485598906407,0.939094121899926,55.5595913136597
1.22247914445399,6,Narcis,69,1.17615157369882,0.850230550519225,23.3419092755586
1.35153763707454,6,Narcis,77,1.13816613529338,0.878606355426513,22.0858177796836
1.68920491050127,5,Narcis,74,1.18544799002416,0.843562947016865,20.7249833697615
1.36324445561404,6,Narcis,75,1.01715131945273,1.01715131945273,56.2159968777621
1.811316330089,4,Narcis,81,2.09817357447516,0.476604992153778,24.4062811151676
1.85805776005775,6,Narcis,81,1.17067587992616,0.85420740031227,54.3168840990735
1.87559924086938,5,Narcis,73,1.12754582966896,0.886881910860856,24.3186751346571
1.41671830659855,6,Narcis,72,1.04297364402793,1.04297364402793,19.3180177679067
1.86159300791997,7,Narcis,75,1.02307156295031,0.977448730092958,39.128279935887
1.3768165757326,5,Viola,297,1.10215408746552,1.10215408746552,12.9690560043474
1.40097204141372,6,Viola,277,1.00384361448026,1.00384361448026,21.6368604734467
1.45732166699524,5,Viola,83,1.17920251693323,1.17920251693323,22.1738345864662
1.44256624357353,6,Viola,70,1.33846508094111,1.33846508094111,14.6926953373453
1.45622082417934,6,Viola,282,1.03292086885711,1.03292086885711,18.0538424710972
1.58374067783686,5,Viola,76,1.01264254193009,0.987515296457923,18.8113866218907
1.99811756258881,3,Viola,74,1.04998262156089,1.04998262156089,38.2440983171731
1.80514353894139,4,Viola,297,1.44967853996627,1.44967853996627,27.0532400809746
1.42834250420395,5,Viola,73,1.00625258315596,1.00625258315596,17.5682380281296
1.37294912395907,6,Viola,73,1.00019840364538,0.999801635710815,15.3449809079338
1.45378085310353,7,Viola,332,1.01296361407482,1.01296361407482,22.1655909021054
1.38460100702391,5,Viola,75,1.32183052875581,1.32183052875581,17.6958171428571
1.47730903988549,5,Viola,296,1.19807417208473,1.19807417208473,20.6073949876456
1.58352372517687,5,Viola,287,1.10315562883156,1.10315562883156,32.8868121840942
1.39931910290937,5,Viola,311,1.34116877462324,1.34116877462324,16.7953905516738
1.43959161728289,6,Viola,73,2.63127995099274,2.63127995099274,15.1686581544788
2.11989789714705,3,Viola,286,1.32624771910008,1.32624771910008,29.013971090371
1.68206493436952,5,Viola,289,1.49868520899366,1.49868520899366,19.0398887288262
1.65884092406272,3,Viola,314,1.34658184637885,1.34658184637885,18.1719910217201
1.63642857011484,5,Viola,290,1.01160162524245,1.01160162524245,23.6375728759835
1.42905292437206,6,Viola,286,1.67818211904536,1.67818211904536,21.0297809121059
1.50446414872968,7,Viola,311,1.01361593302981,0.986566970204276,17.7386695691397
1.85858432402258,5,Viola,84,1.60109377330954,0.624573036676642,40.2934319636206
1.66317764149165,6,Viola,76,1.28066783541905,1.28066783541905,18.2581561975874
1.34363571071328,6,Viola,75,1.24935662075769,1.24935662075769,19.3526703286558
1.49361636060266,6,Viola,288,1.28830826963555,1.28830826963555,25.7985101405176
1.60749354558719,3,Viola,293,1.00703259540962,1.00703259540962,19.8407492916361
1.52017136027131,8,Viola,285,1.08288999409601,0.923454834241767,18.6442274703979
1.5293763199354,6,Viola,291,1.11294219273095,1.11294219273095,20.8842192653757
1.48658910889911,5,Viola,281,1.49226914520946,1.49226914520946,40.5111206025439
1.48683210131879,6,Viola,109,1.02970781585618,0.971149276135698,19.466279000947
1.29660590962069,7,Viola,280,1.16717157039826,1.16717157039826,15.6058080156284
1.46594966846398,4,Viola,88,1.4583056445942,1.4583056445942,17.4226711233832
1.66503892530659,2,Viola,90,1.4737094965103,1.4737094965103,20.6467596899225
1.42568332308437,7,Viola,277,1.13944221463625,1.13944221463625,15.7622428312547
1.52342329088554,6,Viola,291,1.67210459889359,1.67210459889359,18.2085059646147
1.55946424298033,5,Viola,321,1.00919702240849,0.990886791969979,19.8417616782852
1.42890248818949,3,Viola,303,1.39492480697153,1.39492480697153,15.1126897841453
1.41294400342038,6,Viola,73,1.02584664634841,0.974804570994686,14.3631007576614
1.65466041437227,6,Viola,77,1.09388165949562,0.914175670941488,18.1152230400293
1.34805054502741,6,Viola,328,1.00503956009428,1.00503956009428,16.994898875304
1.61843397464893,4,Viola,293,1.06939631573473,0.935107018124471,19.8879278058176
